,id,url_name,Peak_Heat_Release_Rate,Peak_Heat_Release_Rate - Uncertainty,time_to_peak_heat_release_rate,time_to_peak_heat_release_rate - Uncertainty,total_heat_released,total_heat_released - Uncertainty,total_fuel_mass_burned,total_fuel_mass_burned - Uncertainty,net_effective_heat_of_combustion,net_effective_heat_of_combustion - Uncertainty,net_heat_of_combustion_per_mass_fuel,net_heat_of_combustion_per_mass_fuel - Uncertainty,net_heat_of_combustion_per_mass_o2,net_heat_of_combustion_per_mass_o2 - Uncertainty,o2_yield,o2_yield - Uncertainty,co2_yield,co2_yield - Uncertainty,co_yield,co_yield - Uncertainty,soot_yield,soot_yield - Uncertainty,test_duration,test_duration - Uncertainty,fuel_type,fuel_type - Uncertainty,net_fuel_mass,net_fuel_mass - Uncertainty
10,1646838525,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646838525.json,105.02,6.501376288110135,9.37,0.16666666666666666,55.506669999999986,3.5338936321223886,1.1101333999999996,0.07813141641156948,,,50.0,1.5,12.54,0.499092,3.89965805418252,0.3014961118817167,2.693341195536943,0.21291664130980084,0.21930802251334208,0.017336952200193125,0.012413162044074154,0.001822544980709381,11.7,0.03333333333333333,Natural Gas,[],,
11,1646836227,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646836227.json,72.21,4.692325017751851,7.47,0.16666666666666666,33.283550000000005,2.2561074978359996,0.6656710000000001,0.04934383962495852,,,50.0,1.5,12.54,0.499092,4.027496694200267,0.3251747345861414,2.742612508344779,0.2260074654473165,0.1802778498303386,0.014855959342589252,0.0038839954370771933,0.003263634565727577,10.066666666666666,0.03333333333333333,Natural Gas,[],,
12,1646762781,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646762781.json,185.71,10.843521136060875,5.53,0.16666666666666666,193.94248999999996,12.533655196245887,4.848562249999999,0.3454569736803716,,,40.0,1.2,12.93,0.514614,3.06640954820909,0.2395035030567349,3.302821976258232,0.2636568907426371,0.13725169998511186,0.010956496210616994,0.06281728820006344,0.010237679148108353,37.56666666666667,0.03333333333333333,Polystyrene,[],,
13,1646754920,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646754920.json,275.21,15.321771813094724,11.25,0.16666666666666666,142.33677,8.078081356141363,2.8467354,0.18274482633559647,,,50.0,1.5,12.54,0.499092,3.787810695404661,0.27169290500298454,2.738233779745178,0.20153357869068578,0.09177429871306393,0.006754574057293599,0.0016998279248360442,0.0007764737455976259,12.683333333333334,0.03333333333333333,Natural Gas,[],,
14,1646751070,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646751070.json,641.33,34.122267557370385,16.62,0.16666666666666666,416.36760000000004,22.521011050706953,8.327352000000001,0.5150618290041881,,,50.0,1.5,12.54,0.499092,3.708401085365713,0.2582508503012314,2.75280954203064,0.19700669391655062,0.0908308237649389,0.006500369902978307,0.013248584198158333,0.0026098136200154404,18.566666666666666,0.03333333333333333,Natural Gas,[],,
15,1646405335,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646405335.json,50.46,3.6578123495089097,13.95,0.16666666666666666,31.312,2.4402279320278213,0.62624,0.05229573431877127,,,50.0,1.5,12.54,0.499092,3.7335774693253097,0.33388917796578665,2.553325089390535,0.23219121720450903,0.2267543786715447,0.020620317956757117,0.013765942046677478,0.0071612315410411,15.016666666666667,0.03333333333333333,Natural Gas,[],,
16,1646322854,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646322854.json,243.89,13.770036484011252,13.6,0.16666666666666666,161.90185,9.312537507843793,3.238037,0.21006127007621153,,,50.0,1.5,12.54,0.499092,3.789168851078712,0.2740936603506433,2.56835585274304,0.1905524458051457,0.1993081118814136,0.014787144136295307,0.005565170897543641,0.0010984098643417488,15.1,0.03333333333333333,Natural Gas,[],,
17,1646234397,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646234397.json,27.39,2.183683659736261,2.65,0.16666666666666666,8.385769999999999,0.7061114038569578,0.1677154,0.014991762261995136,,,50.0,1.5,12.54,0.499092,3.5317280666022475,0.3353139844648568,2.555712509860892,0.24628150916215563,0.0004485935326872417,0.007944370664471755,-0.003004742507851166,0.0069454576427228215,6.4,0.03333333333333333,Natural Gas,[],,
18,1646161009,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646161009.json,112.83,6.909562994037321,14.08,0.16666666666666666,82.06447,5.2331185396490305,1.6412894,0.11566615609202412,,,50.0,1.5,12.54,0.499092,3.9361499100869706,0.30464901812919964,2.651605907643819,0.20983581231098536,0.18751970372164065,0.014839440974737522,0.002474990161758567,0.002598499657925843,17.233333333333334,0.03333333333333333,Natural Gas,[],,
19,1646158408,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646158408.json,114.29,6.997934456046098,15.07,0.16666666666666666,71.60109,4.575661984394616,1.4320218,0.10109545405349019,,,50.0,1.5,12.54,0.499092,3.9744402184638585,0.3080598561010633,2.6541461741475687,0.21032896698323858,0.18580205612535433,0.01472396468169605,0.004596115039501326,0.0028677446012616704,15.466666666666667,0.03333333333333333,Natural Gas,[],,
20,1646155035,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646155035.json,171.01,9.915622745105823,10.8,0.16666666666666666,154.45564000000002,9.081732999443325,3.0891128000000005,0.20391053384090438,,,50.0,1.5,12.54,0.499092,3.724795641615178,0.2732396722915337,2.6840430622483957,0.20180796791821753,0.16139990626347941,0.012135344459763815,0.0035956495004654428,0.0015992305739837296,19.733333333333334,0.03333333333333333,Natural Gas,[],,
21,1646148990,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1646148990.json,421.96,22.894323595452406,19.77,0.16666666666666666,366.67883000000006,20.122457422397453,7.3335766000000016,0.45865949053708704,,,50.0,1.5,12.54,0.499092,3.68380724205727,0.25880029166469165,2.723576424986077,0.19654245305593376,0.0891657639327269,0.0064345020066892515,0.0056350827191551335,0.0016660516710498108,21.833333333333332,0.03333333333333333,Natural Gas,[],,
22,1645732354,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645732354.json,543.31,28.77340092829299,22.6,0.16666666666666666,363.1981000000002,20.354304483839677,7.263962000000004,0.4617442083578764,,,50.0,1.5,12.54,0.499092,3.691828406514587,0.2627350675159393,2.861117337120494,0.2090122560638568,0.05454031242138941,0.003984315357403361,0.020298132940360817,0.004450322039288021,27.9,0.03333333333333333,Natural Gas,[],,
23,1645727898,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645727898.json,642.45,33.49820830571343,28.37,0.16666666666666666,468.4464800000002,25.59993402177205,9.368929600000003,0.584073459791158,,,50.0,1.5,12.54,0.499092,3.6509943506086495,0.2558424250542517,2.7738355229962535,0.19968662726609515,0.00045873200505919113,0.0004930346544031674,-0.0011324407057742953,0.00252798189211697,29.083333333333332,0.03333333333333333,Natural Gas,[],,
24,1645116914,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645116914.json,249.15,14.883690035009987,10.2,0.16666666666666666,69.56009999999999,4.880689348748604,3.622921875,0.2764632947453666,,,19.2,0.6,17.8,0.7084400000000001,1.0761967649966129,0.08905251650171284,1.244477534005589,0.10500276649116602,0.020098973228948776,0.001695850455314067,0.0046853421529295565,0.0009711324126192177,17.3,0.03333333333333333,Wood (MDF),[],,
25,1645115409,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645115409.json,263.51,15.568069932372483,8.7,0.16666666666666666,49.25697000000001,3.305260082566106,2.565467187500001,0.18857021248587366,,,19.2,0.6,17.8,0.7084400000000001,1.0764453675590124,0.08629527466083982,1.2726155902004723,0.10415820119556629,0.02450202100341001,0.002005386742880579,0.008850902432358665,0.0016892598060454988,10.633333333333333,0.03333333333333333,Wood (MDF),[],,
26,1645113844,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645113844.json,190.89,11.281689221337428,9.28,0.16666666666666666,47.776619999999994,3.349313963039896,2.4883656249999997,0.18974530126071834,,,19.2,0.6,17.8,0.7084400000000001,1.059529308167313,0.08761812441014495,1.258451965423275,0.10611755737712346,0.029046625960041934,0.0024493243140113466,0.009100863534407711,0.0015965271905524648,13.533333333333333,0.03333333333333333,Wood (MDF),[],,
27,1645112147,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645112147.json,221.43,12.86173086724992,8.35,0.16666666666666666,49.911059999999985,3.509856393987686,2.5995343749999993,0.19874480269308625,,,19.2,0.6,17.8,0.7084400000000001,1.0784543233833355,0.08938307381246129,1.260885826565823,0.10655204593563797,0.04679055031950104,0.003954068450889186,0.02055841483083603,0.003314296350377647,13.266666666666667,0.03333333333333333,Wood (MDF),[],,
28,1645109798,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645109798.json,275.26,16.521365352225864,14.18,0.16666666666666666,44.45562,3.2331287626518486,2.3153968750000002,0.18215615149311107,,,19.2,0.6,17.8,0.7084400000000001,1.0600464034175516,0.09003053746808859,1.2579277753954046,0.10883243707464839,0.03456525683832102,0.0029904905618632826,0.007264886766671369,0.0017340624561090574,15.866666666666667,0.03333333333333333,Wood (MDF),[],,
29,1645107966,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645107966.json,150.22,9.477778737114253,15.67,0.16666666666666666,36.02755999999998,2.880243743222123,1.8764354166666657,0.16022708115245868,,,19.2,0.6,17.8,0.7084400000000001,0.9843981029670982,0.0897655234951259,1.1899882970922002,0.11027342200957797,0.03532161915661213,0.0032731715302044655,0.008066037656646511,0.0027319264870097645,17.933333333333334,0.03333333333333333,Wood (MDF),[],,
30,1645038584,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645038584.json,321.57,19.068622609895957,12.2,0.16666666666666666,41.57979000000001,2.9495244424329794,2.1656140625000004,0.16679426657885355,,,19.2,0.6,17.8,0.7084400000000001,1.068674823621338,0.08913020897736763,1.2496703865206953,0.1062439299680933,0.04034041141655163,0.0034296434417054227,0.007137207201639935,0.0012041555197353589,14.116666666666667,0.03333333333333333,Wood (MDF),[],,
31,1645036356,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645036356.json,126.44,7.840165486654558,9.85,0.16666666666666666,76.79077,5.354407905951847,3.9995192708333334,0.30359188765008777,,,19.2,0.6,17.8,0.7084400000000001,1.016700313504633,0.0837522087997666,1.2266884344683078,0.10305560599271589,0.011640705997798264,0.000977950045894181,0.0014507896466130145,0.0002455927762900942,21.716666666666665,0.03333333333333333,Wood (MDF),[],,
32,1645033933,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1645033933.json,149.22,9.272489499280027,17.17,0.16666666666666666,39.061859999999996,3.120198765188095,2.034471875,0.17359372929695155,,,19.2,0.6,17.8,0.7084400000000001,0.9416978938648403,0.08581631641904092,1.2002980732624933,0.11115925608706537,0.024035440427092308,0.002225915159839026,0.0042098715700237925,0.0007789614784328168,19.35,0.03333333333333333,Wood (MDF),[],,
33,1644954948,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644954948.json,137.26,8.691002876630225,19.53,0.16666666666666666,45.974270000000004,3.4617119513957446,2.394493229166667,0.1940809770056986,,,19.2,0.6,17.8,0.7084400000000001,1.015174958200242,0.0884636107414548,1.2513834576382006,0.11098294588128987,0.027689008578585587,0.0024556883198564717,0.011889939668002166,0.007458396912085163,20.616666666666667,0.03333333333333333,Wood (MDF),[],,
34,1644953062,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644953062.json,259.04,15.712533727179872,14.73,0.16666666666666666,48.022850000000005,3.5002087664482966,2.501190104166667,0.19714099726958909,,,19.2,0.6,17.8,0.7084400000000001,1.0642471664634987,0.09053244516319191,1.289155034667067,0.11170671947225007,0.028443038605646447,0.002464620971891003,0.004981680702588058,0.0012262976231846242,16.8,0.03333333333333333,Wood (MDF),[],,
35,1644950904,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644950904.json,143.43,8.812157124841763,9.48,0.16666666666666666,39.50588,3.0506864287035724,2.0575979166666665,0.170459216123441,,,19.2,0.6,17.8,0.7084400000000001,1.0605664635897596,0.09418817891625919,1.260517380875455,0.11385964050283917,0.02818865583503869,0.0025462165522911447,0.004448884215277068,0.0013230543399436565,17.183333333333334,0.03333333333333333,Wood (MDF),[],,
36,1644948885,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644948885.json,147.46,8.962168427545711,11.57,0.16666666666666666,40.770559999999996,3.1359402548645723,2.1234666666666664,0.175313892508166,,,19.2,0.6,17.8,0.7084400000000001,1.0536965764609334,0.0932994101498763,1.2553934410644274,0.11307040465401559,0.028314223480701367,0.0025501970949542586,0.01018922596166112,0.005511361337939285,17.6,0.03333333333333333,Wood (MDF),[],,
37,1644943836,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644943836.json,138.57,8.564212246596155,13.63,0.16666666666666666,39.34112999999999,3.0035901351638383,2.0490171874999996,0.16808079885745536,,,19.2,0.6,17.8,0.7084400000000001,1.070540182073387,0.09426174335931178,1.263351287028051,0.11317339176612379,0.025499466385874917,0.0022842903068587684,0.00935942234559303,0.0016759528721649439,14.8,0.03333333333333333,Wood (MDF),[],,
38,1644941941,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644941941.json,194.03,11.26018867595028,15.28,0.16666666666666666,38.47201000000001,2.8386058323442596,2.003750520833334,0.15959755251663638,,,19.2,0.6,17.8,0.7084400000000001,1.031417836351308,0.08853404353239229,1.2492425144649348,0.10919286433143308,0.03383794727724105,0.002957682230243757,0.013133882747342647,0.0023654358986580893,16.45,0.03333333333333333,Wood (MDF),[],,
39,1644940116,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644940116.json,243.25,14.658390593025649,11.2,0.16666666666666666,45.83390000000001,3.263578516474463,2.387182291666667,0.1844486705710278,,,19.2,0.6,17.8,0.7084400000000001,1.0709322654070352,0.08956270256296317,1.2728610419598978,0.10850030899116424,0.02660944025162508,0.0022682228414641075,0.004638037847361349,0.0013351546338421524,13.566666666666666,0.03333333333333333,Wood (MDF),[],,
40,1644938254,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644938254.json,142.94,8.823927526707115,8.18,0.16666666666666666,34.77457,2.6930005078235966,1.8111755208333333,0.1504171299871904,,,19.2,0.6,17.8,0.7084400000000001,1.097861955829873,0.0977110158616016,1.2799281568171867,0.11585443525530724,0.027367707430487238,0.0024772252033865086,0.010463941500955242,0.002345443950597672,13.233333333333333,0.03333333333333333,Wood (MDF),[],,
41,1644936423,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644936423.json,276.91,16.528580701206735,13.2,0.16666666666666666,49.30270999999999,3.5776662203973113,2.567849479166666,0.20163298910499414,,,19.2,0.6,17.8,0.7084400000000001,1.0693013264661038,0.09066845230675327,1.2674003858763552,0.1094796532937663,0.03546626411770941,0.0030636208908419657,0.006662072102152094,0.0018563964862167348,15.2,0.03333333333333333,Wood (MDF),[],,
42,1644934646,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644934646.json,300.26,18.15920552214092,11.17,0.16666666666666666,43.99667999999999,3.0521230353544824,2.2914937499999994,0.17319248904581833,,,19.2,0.6,17.8,0.7084400000000001,1.0543879053643952,0.0865396745803905,1.2377432923616072,0.10361935754185923,0.03811656089293507,0.0031909795640219125,0.003700556787973444,0.004146239100964959,13.35,0.03333333333333333,Wood (MDF),[],,
43,1644605954,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644605954.json,287.55,17.397565348674114,10.22,0.16666666666666666,48.14698999999999,3.256493163893622,2.5076557291666663,0.18554439587481214,,,19.2,0.6,17.8,0.7084400000000001,1.057244095233462,0.08522918106180498,1.2618650369402689,0.10383158976892103,0.034385906771291073,0.0028294177754273277,0.0056572819336173285,0.00122757579449094,12.516666666666667,0.03333333333333333,Wood (MDF),[],,
44,1644603327,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644603327.json,245.46,14.926989701793806,16.7,0.16666666666666666,50.531839999999995,3.6972692447366855,2.6318666666666664,0.20812437461119088,,,19.2,0.6,17.8,0.7084400000000001,1.0538798595528036,0.0899042144996801,1.272859133737099,0.11059547414324124,0.026512271122366305,0.002303583419151454,0.006469959117786185,0.0021944474561759945,18.916666666666668,0.03333333333333333,Wood (MDF),[],,
45,1644597843,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644597843.json,255.66,15.265122881192331,12.22,0.16666666666666666,47.62396999999999,3.3208256246016865,2.480415104166666,0.18828770516622773,,,19.2,0.6,17.8,0.7084400000000001,1.030864319951612,0.08492151803316479,1.2569560288016393,0.10560144635887643,0.023395763645669403,0.0019655631724910558,0.004632365900313628,0.0006853912307154838,14.366666666666667,0.03333333333333333,Wood (MDF),[],,
46,1644595799,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644595799.json,231.18,14.09021049340407,16.17,0.16666666666666666,49.888459999999995,3.6406046939784917,2.5983572916666664,0.2050124325000335,,,19.2,0.6,17.8,0.7084400000000001,1.0447260581954116,0.08895113270631881,1.2374797620848461,0.1073212057375134,0.029504536393078467,0.0025587993577339987,0.007868160404042862,0.002161073585295179,18.933333333333334,0.03333333333333333,Wood (MDF),[],,
47,1644593381,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644593381.json,161.11,10.370393659287217,12.2,0.16666666666666666,49.83402999999999,3.593813005610362,2.595522395833333,0.20272783962873303,,,19.2,0.6,17.8,0.7084400000000001,1.0741561882706214,0.09066709035280379,1.220986513164639,0.1050095652698712,0.020556802479382612,0.0017679645667040243,0.0034399354852375605,0.0014962803670673474,14.583333333333334,0.03333333333333333,Wood (MDF),[],,
48,1644591235,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644591235.json,246.89,14.793336608777485,12.18,0.16666666666666666,42.48189,2.9942631833476727,2.2125984375,0.16948985742862538,,,19.2,0.6,17.8,0.7084400000000001,1.0347155248166793,0.08589942276251081,1.232932668229914,0.10435515840806127,0.027085991869799757,0.002292552582186364,0.006247768876611953,0.000961100261701824,14.4,0.03333333333333333,Wood (MDF),[],,
49,1644589480,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644589480.json,151.25,9.097746497712,9.03,0.16666666666666666,40.70948999999999,2.9631139689984494,2.1202859374999994,0.16692347330768664,,,19.2,0.6,17.8,0.7084400000000001,1.0452616394605745,0.08882829908366567,1.243350098829558,0.10763362243378166,0.02803660309466951,0.002427056671052008,0.004468932011838404,0.005135073849819293,15.766666666666667,0.03333333333333333,Wood (MDF),[],,
50,1644521340,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644521340.json,162.49,9.695177660364646,15.97,0.16666666666666666,39.54974000000001,3.0038987713789775,2.0598822916666673,0.16821523072883826,,,19.2,0.6,17.8,0.7084400000000001,1.050789954035359,0.09216315266574833,1.2822341475991803,0.11443371394389537,0.040058428755807424,0.0035750372003951064,0.011364350513974476,0.0024047120083807135,17.166666666666668,0.03333333333333333,Wood (MDF),[],,
51,1644518847,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644518847.json,153.23,9.69741312498503,17.2,0.16666666666666666,44.81438,3.50126673233388,2.334082291666667,0.19533933510269363,,,19.2,0.6,17.8,0.7084400000000001,1.0599355250982918,0.0949693668605924,1.2778970910505432,0.11642207262684229,0.019561630610887715,0.0017821510007570362,0.004470744024268159,0.0014138897607228475,19.433333333333334,0.03333333333333333,Wood (MDF),[],,
52,1644512541,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644512541.json,160.47,9.616479890457718,12.88,0.16666666666666666,39.173639999999985,2.8997884619487078,2.040293749999999,0.16296249778121724,,,19.2,0.6,17.8,0.7084400000000001,1.0524399818621033,0.09055601500576238,1.2559648592465333,0.11003534258590174,0.026734218155439894,0.002342190413882141,0.008236142085263253,0.0012356559807300918,14.233333333333333,0.03333333333333333,Wood (MDF),[],,
53,1644510214,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644510214.json,223.44,13.635581929850753,16.72,0.16666666666666666,54.69095999999998,4.101819940441217,2.848487499999999,0.23009351998196645,,,19.2,0.6,17.8,0.7084400000000001,1.0855515139175764,0.09431808785207683,1.2626699632928104,0.1116659681397407,0.02464344746230751,0.0021793774297149886,0.0024268651217266546,0.0024001911099833318,18.883333333333333,0.03333333333333333,Wood (MDF),[],,
54,1644508281,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644508281.json,294.51,17.25686790098876,13.67,0.16666666666666666,48.540040000000005,3.4663183094356658,2.5281270833333336,0.19582145185872166,,,19.2,0.6,17.8,0.7084400000000001,1.058184982446355,0.08868326299333223,1.2901434466899009,0.11019672466140228,0.023529398988223007,0.002009747604738025,0.0043725057820435675,0.0011428575664109443,15.866666666666667,0.03333333333333333,Wood (MDF),[],,
55,1644505811,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644505811.json,302.38,17.917226938186715,15.18,0.16666666666666666,45.17277,3.23671820850826,2.3527484375000003,0.18275882102922808,,,19.2,0.6,17.8,0.7084400000000001,1.061513099095488,0.0891797718082154,1.269118396986497,0.10865614497237416,0.04055421192214325,0.0034720671769599013,0.004997371757890266,0.001863120886069081,16.316666666666666,0.03333333333333333,Wood (MDF),[],,
56,1644503492,http://nfrl1.el.nist.gov/HRR/JSON_FILES/EXPERIMENTS/1644503492.json,270.68,16.04069841003478,15.27,0.16666666666666666,49.600350000000006,3.5609748897732034,2.5833515625000003,0.20100872337566877,,,19.2,0.6,17.8,0.7084400000000001,1.0630157917652554,0.08943421650813582,1.271563286445378,0.10901594870477871,0.02706505082860071,0.00232038957421543,0.0037766771839833064,0.0026502639969279438,16.866666666666667,0.03333333333333333,Wood (MDF),[],,
